Date,TTE.PA,MC.PA,SAN.PA,BNP.PA,AIR.PA,AAPL,MSFT,NVDA,^STOXX50E
2014-02-11,21.10491180419922,106.28402709960938,42.853797912597656,31.608083724975582,44.162296295166016,16.692628860473633,30.702695846557617,0.3825907707214355,3077.080078125
2014-02-12,21.30586814880371,105.77037811279295,43.17501831054688,31.875228881835938,43.86569213867188,16.691381454467773,30.95050811767578,0.3962462842464447,3094.889892578125
2014-02-13,21.30586814880371,105.41478729248048,43.02630233764648,31.063289642333984,42.95112991333008,16.956430435180664,31.066150665283203,0.4087246060371399,3097.949951171875
2014-02-14,21.518930435180664,106.52110290527344,43.55573272705078,30.77518081665039,43.83273315429688,16.942716598510742,31.074398040771484,0.421673834323883,3119.06005859375
2014-02-18,21.518930435180664,107.27182006835938,43.549781799316406,30.58136367797852,43.65147018432617,17.005014419555664,31.140974044799805,0.421438455581665,3117.43994140625
2014-02-19,21.514087677001957,107.6668930053711,43.71039962768555,30.58136367797852,43.5361213684082,16.736549377441406,31.21587371826172,0.4270890057086944,3120.800048828125
2014-02-20,21.736831665039062,108.3780746459961,43.76393508911133,30.65470123291016,43.313663482666016,16.542823791503906,31.41560935974121,0.4421571791172027,3121.590087890625
2014-02-21,22.080623626708984,108.61516571044922,44.01972198486328,30.712322235107425,43.15712356567383,16.359067916870117,31.60700035095215,0.4388611316680908,3131.669921875
2014-02-24,22.388113021850582,109.64244079589844,44.4063835144043,31.08424568176269,43.725624084472656,16.430694580078125,31.365673065185547,0.4452178180217743,3157.31005859375
2014-02-25,22.47042655944824,108.5361328125,44.32906723022461,31.168062210083008,43.75858688354492,16.25971031188965,31.240856170654297,0.4432075619697571,3157.47998046875
2014-02-26,22.54306411743164,106.79763793945312,44.828739166259766,30.92709732055664,44.46715545654297,16.113012313842773,31.182588577270508,0.4424980282783508,3148.18994140625
2014-02-27,22.43895149230957,107.15328216552734,44.81089019775391,30.984716415405277,44.31060791015625,16.434432983398438,31.50714874267578,0.4375314712524414,3134.93994140625
2014-02-28,22.773059844970703,106.56058502197266,44.81089019775391,31.1471004486084,43.98928451538086,16.3898983001709,31.88164520263672,0.4346933960914612,3149.22998046875
2014-03-03,22.380842208862305,103.55780029296876,43.6568603515625,29.99990463256836,42.59684371948242,16.437227249145508,31.440561294555664,0.4325648844242096,3053.989990234375
2014-03-04,22.768224716186523,105.21724700927734,45.09046936035156,30.953283309936523,43.96456146240234,16.54561996459961,31.964866638183597,0.4370585680007934,3136.330078125
2014-03-05,22.722225189208984,104.50602722167967,44.76924514770508,31.0947208404541,43.46196365356445,16.58049964904785,31.715208053588867,0.4408425390720367,3135.969970703125
2014-03-06,22.787595748901367,104.03189849853516,44.97745132446289,31.168062210083008,43.634986877441406,16.53036117553711,31.74849319458008,0.4346933960914612,3144.530029296875
